Year,Month,Day,Rain(mm),PET(mm)
2016,8,30,0,5.833750804
2016,8,31,0,5.950491489
2016,9,1,0,6.44823199
2016,9,2,0,6.985529046
2016,9,3,0,6.492880864
2016,9,4,0,6.400333189
2016,9,5,0,6.798097876
2016,9,6,0,6.311904265
2016,9,7,0,6.312357419
2016,9,8,0,6.705710459
2016,9,9,0,7.356492978
2016,9,10,0,8.266610611
2016,9,11,0,8.647298161
2016,9,12,0,7.256029045
2016,9,13,0,6.406558583
2016,9,14,0,6.680811663
2016,9,15,0,6.924881965
2016,9,16,0,4.706234465
2016,9,17,0,4.628738921
2016,9,18,0,5.566866233
2016,9,19,0,5.651409607
2016,9,20,0,6.161584915
2016,9,21,0,5.819866756
2016,9,22,0,5.531187715
2016,9,23,0,5.120571552
2016,9,24,0,6.577362784
2016,9,25,0,7.048977286
2016,9,26,0,6.144277565
2016,9,27,0,5.813025316
2016,9,28,0,5.586882131
2016,9,29,0,6.547145127
2016,9,30,0,6.907028099
2016,10,1,0,6.95536179
2016,10,2,0,8.251772995
2016,10,3,0,7.592018193
2016,10,4,0,6.509229665
2016,10,5,0,5.590943024
2016,10,6,0,5.510360295
2016,10,7,0,5.583983084
2016,10,8,0,5.210780016
2016,10,9,0,5.115049089
2016,10,10,0,4.889919884
2016,10,11,0,5.417112502
2016,10,12,0,5.698115739
2016,10,13,0,6.821069531
2016,10,14,0,6.718485092
2016,10,15,0,5.494744939
2016,10,16,0,6.328693166
2016,10,17,0,5.530593516
2016,10,18,0,4.496934166
2016,10,19,0,4.134936441
2016,10,20,0,4.841105841
2016,10,21,0,4.91434973
2016,10,22,0,4.427168891
2016,10,23,0,4.157931963
2016,10,24,0,4.377541243
2016,10,25,0,4.079738473
2016,10,26,0,4.988634458
2016,10,27,0.8,4.615333769
2016,10,28,0,4.813785166
2016,10,29,0,4.66580391
2016,10,30,0,4.66094255
2016,10,31,0,4.107131523
2016,11,1,5.4,2.621384191
2016,11,2,0,2.829667451
2016,11,3,0,4.224991898
2016,11,4,0,3.792769404
2016,11,5,0,3.36210499
2016,11,6,0,3.234109551
2016,11,7,0,3.288296589
2016,11,8,0,4.187457812
2016,11,9,0,5.401188466
2016,11,10,0,4.873931527
2016,11,11,0,3.633313746
2016,11,12,0,4.3522934
2016,11,13,0,4.051414436
2016,11,14,0,3.699559553
2016,11,15,0,3.846988414
2016,11,16,0,2.733350984
2016,11,17,0,2.808482763
2016,11,18,0,3.683348429
2016,11,19,0,3.828935151
2016,11,20,0,5.382856737
2016,11,21,0,5.904438175
2016,11,22,0,5.607969809
2016,11,23,0,5.206910636
2016,11,24,0,5.689767166
2016,11,25,0,5.069534845
2016,11,26,0,4.778962282
2016,11,27,0,4.804678757
2016,11,28,0,3.884262778
2016,11,29,0.3,2.309322432
2016,11,30,0,3.363075217
2016,12,1,22.1,2.93431325
2016,12,2,34.2,0.968073397
2016,12,3,0,1.388831393
2016,12,4,0,2.728871709
2016,12,5,0,2.848828268
2016,12,6,0,2.82274757
2016,12,7,0,3.115137679
2016,12,8,0,2.534469835
2016,12,9,0,2.656899444
2016,12,10,0,2.640984378
2016,12,11,0,1.121674596
2016,12,12,0.3,2.622011575
2016,12,13,33.4,1.739272608
2016,12,14,21.4,1.399742891
2016,12,15,0.5,1.303850417
2016,12,16,2,1.430915147
2016,12,17,0,1.430811543
2016,12,18,1.9,1.070929748
2016,12,19,10.4,1.595724694
2016,12,20,0,2.099887111
2016,12,21,0.3,2.363309226
2016,12,22,0,2.136601047
2016,12,23,0,1.623212286
2016,12,24,1.5,1.516925446
2016,12,25,12.6,1.641072809
2016,12,26,9.5,1.751257242
2016,12,27,20.2,1.352857197
2016,12,28,0,1.354106778
2016,12,29,0,2.10307831
2016,12,30,0,2.679211384
2016,12,31,0,2.334280059
2017,1,1,0,2.303380437
2017,1,2,0.5,2.472977306
2017,1,3,0.4,1.239203954
2017,1,4,0.2,1.380746045
2017,1,5,0,2.673581003
2017,1,6,0,3.392159116
2017,1,7,0,3.154977499
2017,1,8,0,2.728466079
2017,1,9,0,2.735812942
2017,1,10,0,2.632078346
2017,1,11,0,2.925359133
2017,1,12,0.1,3.28180626
2017,1,13,0,1.627411774
2017,1,14,0.3,1.387832434
2017,1,15,0,1.879549602
2017,1,16,0,2.670567113
2017,1,17,0,3.247517527
2017,1,18,0,2.856567976
2017,1,19,0,2.593759595
2017,1,20,0,3.026428213
2017,1,21,0,1.800101199
2017,1,22,0,2.260068151
2017,1,23,0,3.403792328
2017,1,24,0.2,3.734557806
2017,1,25,0,2.968543765
2017,1,26,24.8,1.393093106
2017,1,27,43.1,1.33382102
2017,1,28,8,0.754191753
2017,1,29,0,1.949815968
2017,1,30,0,2.473961178
2017,1,31,5.6,1.265811991
2017,2,1,0,2.105731127
2017,2,2,0,2.758252697
2017,2,3,0,3.058672157
2017,2,4,0,3.653979408
2017,2,5,0,3.862789876
2017,2,6,0,2.584880485
2017,2,7,0,4.79864302
2017,2,8,0,2.934644183
2017,2,9,0,1.851465997
2017,2,10,0,3.612264983
2017,2,11,2.8,2.99520332
2017,2,12,4.3,1.414533233
2017,2,13,6.9,1.436455064
2017,2,14,19.1,0.703084102
2017,2,15,14.4,1.348571652
2017,2,16,2,0.88729941
2017,2,17,0,2.594267123
2017,2,18,0,3.081579697
2017,2,19,0,4.401241148
2017,2,20,0,4.209527683
2017,2,21,0,3.523324576
2017,2,22,0,2.632518451
2017,2,23,0,3.150645585
2017,2,24,0,4.392392879
2017,2,25,0,5.351716022
2017,2,26,0,5.043721285
2017,2,27,0,5.40831333
2017,2,28,2.6,4.206668712
2017,3,1,0.6,1.85140631
2017,3,2,0,2.072602708
2017,3,3,0.3,1.853482728
2017,3,4,0,3.375843341
2017,3,5,0,4.166443995
2017,3,6,0,5.278447361
2017,3,7,0,4.205163051
2017,3,8,0,4.370058115
2017,3,9,0,5.912725313
2017,3,10,2,4.220681202
2017,3,11,0,3.447579867
2017,3,12,2.5,4.960691854
2017,3,13,2.6,1.395366714
2017,3,14,0,2.301546993
2017,3,15,0.9,4.440416637
2017,3,16,0,2.789054315
2017,3,17,0,3.426773631
2017,3,18,0,4.969070717
2017,3,19,0,3.470749187
2017,3,20,0,1.740954532
2017,3,21,0,1.838324671
2017,3,22,0.2,2.047158101
2017,3,23,0,3.648011239
2017,3,24,0,3.196061661
2017,3,25,0,3.68988369
2017,3,26,0,5.71449219
2017,3,27,0,5.464506045
2017,3,28,0,5.422807068
2017,3,29,0,5.922261274
2017,3,30,0,5.683023933
2017,3,31,0,5.786010676
2017,4,1,0,4.11754242
2017,4,2,3.9,2.205182283
2017,4,3,0,3.786380918
2017,4,4,0,7.402257119
2017,4,5,0,8.581347261
2017,4,6,0,7.887744265
2017,4,7,0,4.740901039
2017,4,8,0,5.526521973
2017,4,9,0,4.570407713
2017,4,10,0,4.813570369
2017,4,11,0,6.308813457
2017,4,12,0.5,5.373172019
2017,4,13,0,5.641227818
2017,4,14,0,4.187622915
2017,4,15,0,4.064305562
2017,4,16,0,4.002170617
2017,4,17,0,6.431583626
2017,4,18,0,6.763110304
2017,4,19,0,7.168673921
2017,4,20,0,7.061563581
2017,4,21,0,8.610639553
2017,4,22,0,9.616585694
2017,4,23,0,6.648960503
2017,4,24,0,4.918733827
2017,4,25,0,6.760725187
2017,4,26,0,6.875755829
2017,4,27,0,6.387706269
2017,4,28,0,7.157290211
2017,4,29,0,7.340405931
2017,4,30,0,7.531069038
2017,5,1,0.1,6.770359469
2017,5,2,0,6.271687043
2017,5,3,0,5.972959046
2017,5,4,0,5.903535096
2017,5,5,0,6.409644204
2017,5,6,0,6.292765891
2017,5,7,0,7.281223669
2017,5,8,0,7.782273366
2017,5,9,0,9.733040527
2017,5,10,0,9.605805837
2017,5,11,0,7.890618886
2017,5,12,0,6.743630146
2017,5,13,0,8.782060239
2017,5,14,0,9.02229864
2017,5,15,0,9.35616608
2017,5,16,0,7.677383868
2017,5,17,0,8.36214523
2017,5,18,0,7.853760124
2017,5,19,0.2,6.686660455
2017,5,20,0,4.211824177
2017,5,21,0,5.954190836
2017,5,22,0,7.12184786
2017,5,23,0,6.97319682
2017,5,24,0,6.405435663
2017,5,25,0,6.996470553
2017,5,26,0,6.703481176
2017,5,27,0,8.350726995
2017,5,28,0,7.876236278
2017,5,29,0,8.704425941
2017,5,30,0,8.507463033
2017,5,31,0,8.365555007
2017,6,1,0,6.803943632
2017,6,2,0,6.69947983
2017,6,3,0,7.949607628
2017,6,4,0,8.185002689
2017,6,5,0,8.360367965
2017,6,6,0,8.922489409
2017,6,7,0,8.996889665
2017,6,8,0,9.383659906
2017,6,9,0,8.998407096
2017,6,10,0,7.110895057
2017,6,11,0,7.582812572
2017,6,12,0,7.239634043
2017,6,13,0,7.214209864
2017,6,14,0,8.163299431
2017,6,15,0,7.141874406
2017,6,16,0,8.248546818
2017,6,17,0,8.213590708
2017,6,18,0,8.615404241
2017,6,19,0,8.720719708
2017,6,20,0,6.846283894
2017,6,21,0,6.311108823
2017,6,22,0,6.672703519
2017,6,23,0,7.443156169
2017,6,24,0,7.812048983
2017,6,25,0,8.87175936
2017,6,26,0,8.723316511
2017,6,27,0,8.294018882
2017,6,28,0,9.66198472
2017,6,29,0,9.416235291
2017,6,30,0,9.130918317
2017,7,1,0,8.974074824
2017,7,2,0,9.98257389
2017,7,3,0,11.18684152
2017,7,4,0,9.986758277
2017,7,5,0,7.918316189
2017,7,6,0,7.197372342
2017,7,7,0,7.047423162
2017,7,8,0,7.629899323
2017,7,9,0,8.443967078
2017,7,10,0,9.610894737
2017,7,11,0,8.777841215
2017,7,12,0,8.315878891
2017,7,13,0,8.77443883
2017,7,14,0,9.68884993
2017,7,15,0,9.444425217
2017,7,16,0,9.784951015
2017,7,17,0,9.434298532
2017,7,18,0,8.469789275
2017,7,19,0,8.204524517
2017,7,20,0,7.244699344
2017,7,21,0,7.557079808
2017,7,22,0,7.629539959
2017,7,23,0,7.761739019
2017,7,24,0,7.699682558
2017,7,25,0,8.475245311
2017,7,26,0,9.302120521
2017,7,27,0,9.183812183
2017,7,28,0,8.161274896
2017,7,29,0,7.545637595
2017,7,30,0,7.859203218
2017,7,31,0,8.427509023
2017,8,1,0,8.64650924
2017,8,2,0,8.320846283
2017,8,3,0,6.980320019
2017,8,4,0,7.274499967
2017,8,5,0,7.99115754
2017,8,6,0,8.297807261
2017,8,7,0,8.178576973
2017,8,8,0,7.626457302
2017,8,9,0,7.834706923
2017,8,10,0,7.691159058
2017,8,11,0,7.566772751
2017,8,12,0,7.585976951
2017,8,13,0,8.343176105
2017,8,14,0,7.887297311
2017,8,15,0,7.397920596
2017,8,16,0,7.190952598
2017,8,17,0,7.32520212
2017,8,18,0,7.657484461
2017,8,19,0,8.323496244
2017,8,20,0,7.741486132
2017,8,21,0,6.720371529
2017,8,22,0,6.893877537
2017,8,23,0,7.16234583
2017,8,24,0,6.991003531
2017,8,25,0,7.237853845
2017,8,26,0,7.798572293
2017,8,27,0,7.586373614
2017,8,28,0,7.156326082
2017,8,29,0,7.312962886
2017,8,30,0,7.196189707
2017,8,31,0,6.815884206
2017,9,1,0,6.149516514
2017,9,2,0,6.79469583
2017,9,3,0,7.271839733
2017,9,4,0,6.556560852
2017,9,5,0,7.458038639
2017,9,6,0,7.075585994
2017,9,7,0,7.103629732
2017,9,8,0,8.35536693
2017,9,9,0,7.303862355
2017,9,10,0,7.182772338
2017,9,11,0,8.242450141
2017,9,12,0,9.175159488
2017,9,13,0,9.202957674
2017,9,14,0,7.867677466
2017,9,15,0,5.117501909
2017,9,16,0,6.136849352
2017,9,17,0,5.251509547
2017,9,18,0,5.612626973
2017,9,19,0,5.331840382
2017,9,20,0,4.243053114
2017,9,21,0,5.599785183
2017,9,22,0,4.787094128
2017,9,23,0,4.659803079
2017,9,24,0,5.891247217
2017,9,25,0,6.348376218
2017,9,26,0,5.996543821
2017,9,27,0,6.148975659
2017,9,28,0,6.284419254
2017,9,29,0,5.943207604
2017,9,30,0,5.285663713
2017,10,1,0,5.188538676
2017,10,2,0,6.84143755
2017,10,3,0,5.539511436
2017,10,4,0,5.550651522
2017,10,5,0,4.530599564
2017,10,6,0,4.107645457
2017,10,7,0,4.998348229
2017,10,8,0,5.178160534
2017,10,9,4.3,2.59965059
2017,10,10,0,4.388758762
2017,10,11,0,4.874772195
2017,10,12,0,4.85225594
2017,10,13,0,4.912218873
2017,10,14,0,4.273381153
2017,10,15,0,5.063426993
2017,10,16,0,4.430057741
2017,10,17,0,5.295848355
2017,10,18,0,5.99310891
2017,10,19,0,6.321040704
2017,10,20,0,4.561335333
2017,10,21,0,4.026004472
2017,10,22,0,4.517529482
2017,10,23,0,4.393158314
2017,10,24,0,4.43519142
2017,10,25,0,4.586353265
2017,10,26,0,5.963167262
2017,10,27,0.4,5.67029417
2017,10,28,0.1,3.95385479
2017,10,29,0.3,4.57913565
2017,10,30,0.3,2.83484615
2017,10,31,0,3.204356012
2017,11,1,0,3.999141191
2017,11,2,0,2.825553171
2017,11,3,0,3.275773105
2017,11,4,0,3.083138785
2017,11,5,0,3.653801945
2017,11,6,0,2.948049579
2017,11,7,0,4.40577357
2017,11,8,0,3.734444956
2017,11,9,0,3.264755406
2017,11,10,0,3.837438427
2017,11,11,0,3.247052318
2017,11,12,0,4.796878141
2017,11,13,0,4.856328438
2017,11,14,0,3.978965068
2017,11,15,0,3.984818679
2017,11,16,0,4.915120875
2017,11,17,0,4.956233536
2017,11,18,0,3.721798711
2017,11,19,0,3.222450248
2017,11,20,1,3.324696105
2017,11,21,5.9,1.13048565
2017,11,22,9.2,1.606504449
2017,11,23,1.2,1.768695147
2017,11,24,0.1,1.809112225
2017,11,25,0,2.770728886
2017,11,26,0.1,2.568972927
2017,11,27,0.2,1.673139336
2017,11,28,0,2.648612676
2017,11,29,0,3.014371735
2017,11,30,0,2.806737544
2017,12,1,0,3.774745528
2017,12,2,0,4.091062087
2017,12,3,0,4.850940418
2017,12,4,0,5.318507953
2017,12,5,1.3,3.574420143
2017,12,6,21.1,1.098466845
2017,12,7,0,2.273424751
2017,12,8,0,2.619586667
2017,12,9,0,3.451593826
2017,12,10,0,3.168560321
2017,12,11,0,3.930448386
2017,12,12,0,5.051430521
2017,12,13,0,3.299253598
2017,12,14,0,2.413717759
2017,12,15,0,2.363146321
2017,12,16,0,2.802741556
2017,12,17,0,3.333996294
2017,12,18,0,3.176322449
2017,12,19,0,2.982139555
2017,12,20,0,2.935575255
2017,12,21,0,3.176214551
2017,12,22,0,3.132792205
2017,12,23,0,3.454490165
2017,12,24,30,1.800197283
2017,12,25,2.4,1.522875787
2017,12,26,0,3.053147235
2017,12,27,0,2.996380641
2017,12,28,0,1.746000286
2017,12,29,0,1.581847428
2017,12,30,0,1.778698913
2017,12,31,0,2.293852268
2018,1,1,18.9,1.255059899
2018,1,2,1.3,0.473418833
2018,1,3,0,2.36104553
2018,1,4,6.6,1.676882861
2018,1,5,61.7,1.324873604
2018,1,6,0.3,1.393139357
2018,1,7,0,2.29753213
2018,1,8,0,3.026880715
2018,1,9,0,2.909690619
2018,1,10,0,2.498381304
2018,1,11,0,4.206724208
2018,1,12,0,3.047128073
2018,1,13,3.4,3.281084732
2018,1,14,16,2.753689732
2018,1,15,0.2,1.770130455
2018,1,16,0,2.48942069
2018,1,17,5.7,1.20921251
2018,1,18,27.3,2.46561404
2018,1,19,4.5,1.534411327
2018,1,20,0,1.989106663
2018,1,21,0,3.109026721
2018,1,22,1.9,3.778090614
2018,1,23,1.7,2.018691532
2018,1,24,2.9,1.558893853
2018,1,25,6.3,1.067495168
2018,1,26,17.4,1.058823457
2018,1,27,0.4,1.14289919
2018,1,28,0,1.731568842
2018,1,29,0.1,1.54780432
2018,1,30,0,2.308848109
2018,1,31,0,2.636548051
2018,2,1,0,3.37988353
2018,2,2,0,4.054437906
2018,2,3,0,4.016634323
2018,2,4,0,4.173616589
2018,2,5,0,4.184517673
2018,2,6,0,3.333753524
2018,2,7,0,4.211691307
2018,2,8,0,3.801627497
2018,2,9,0,5.186602742
2018,2,10,0,4.425287163
2018,2,11,0,3.755172877
2018,2,12,9.5,2.934364796
2018,2,13,9.8,1.411713694
2018,2,14,0,2.756876569
2018,2,15,0,2.703084947
2018,2,16,7.7,3.206092081
2018,2,17,34,2.278008407
2018,2,18,0.2,1.165360956
2018,2,19,0,3.104593353
2018,2,20,0,3.365617859
2018,2,21,3.7,3.953216377
2018,2,22,0,3.444081494
2018,2,23,0.5,1.72768801
2018,2,24,0,4.056344841
2018,2,25,1.6,3.885432162
2018,2,26,4.9,2.975249266
2018,2,27,0,2.748681136
2018,2,28,0,4.026000745
2018,3,1,0,4.085043093
2018,3,2,0,4.316968022
2018,3,3,0,4.835091658
2018,3,4,0,5.511873557
2018,3,5,0,6.060111179
2018,3,6,0,5.664963473
2018,3,7,0,5.446436564
2018,3,8,0,7.024465616
2018,3,9,0,3.523228852
2018,3,10,0,3.830413405
2018,3,11,0,3.009868889
2018,3,12,0,4.919323431
2018,3,13,0,5.739164216
2018,3,14,0,5.850776566
2018,3,15,0,4.866744407
2018,3,16,0,4.077730531
2018,3,17,0,5.243609446
2018,3,18,0,7.082242704
2018,3,19,0,5.370235617
2018,3,20,0,5.817307103
2018,3,21,0,5.086527081
2018,3,22,0,5.590689286
2018,3,23,0.1,5.678202068
2018,3,24,0.2,6.052162684
2018,3,25,0,3.991742005
2018,3,26,0,7.095794843
2018,3,27,1.6,6.496514461
2018,3,28,1,5.877861985
2018,3,29,6.6,5.343717315
2018,3,30,1,1.254573029
2018,3,31,0,5.227574983
2018,4,1,0,6.575270207
2018,4,2,0,7.024537226
2018,4,3,0,5.365930159
2018,4,4,0,6.99418233
2018,4,5,0,6.896725802
2018,4,6,0,7.200537616
2018,4,7,0,7.038287598
2018,4,8,0,5.697419519
2018,4,9,0.5,4.687296982
2018,4,10,16.2,1.581136099
2018,4,11,0,3.585006289
2018,4,12,0,5.190156365
2018,4,13,0,6.28804851
2018,4,14,0,6.877069756
2018,4,15,0,7.025572755
2018,4,16,0,7.663166265
2018,4,17,0,7.961267016
2018,4,18,0,7.758028776
2018,4,19,0,7.132672714
2018,4,20,0,6.717487544
2018,4,21,3.5,5.237603399
2018,4,22,0,5.080641576
2018,4,23,0,5.490445933
2018,4,24,0.2,7.617725453
2018,4,25,10.3,2.813418756
2018,4,26,31.2,2.733555733
2018,4,27,0,5.018569868
2018,4,28,0,5.38970271
2018,4,29,0,6.387094395
2018,4,30,0,7.52521343
2018,5,1,0,7.642983318
2018,5,2,0,7.498809311
2018,5,3,0,6.920045541
2018,5,4,0,5.409736417
2018,5,5,0,6.479552497
2018,5,6,0,4.469325157
2018,5,7,0.5,4.236353726
2018,5,8,0,5.242642966
2018,5,9,0,5.352493232
2018,5,10,0,6.90150808
2018,5,11,1.1,7.391278067
2018,5,12,0.1,3.869666836
2018,5,13,0,3.602470869
2018,5,14,0,5.65157309
2018,5,15,0,6.272975143
2018,5,16,0,8.308694606
2018,5,17,0,10.19610168
2018,5,18,0,11.24561413
2018,5,19,0,9.810889532
2018,5,20,0,9.61489439
2018,5,21,0,9.474559927
2018,5,22,0,7.789051737
2018,5,23,0,8.556374724
2018,5,24,0,7.901263473
2018,5,25,0,6.455074147
2018,5,26,0,8.257551343
2018,5,27,0,6.781215145
2018,5,28,0,7.12041292
2018,5,29,0,5.377908132
2018,5,30,0,5.728987479
2018,5,31,0,5.393168833
